split,method,seed,episodes,success_rate,success_ci95,energy_mean,energy_ci95,energy_regret_mean,energy_regret_ci95,final_distance_mean,final_distance_ci95,normalized_progress_mean,normalized_progress_ci95,failure_rate,failure_ci95,normal_impulse_mean,token_uncertainty_mean,robust_anchor_weight_mean
heldout_weak_actuator,random_shooting,1,20,0.050000,0.098000,0.324666,0.052684,0.237633,0.052939,0.245947,0.053234,0.342519,0.130286,0.000000,0.000000,0.392146,0.000000,0.000000
heldout_weak_actuator,random_shooting,2,20,0.200000,0.179862,0.254027,0.048698,0.156231,0.049751,0.190942,0.050447,0.467006,0.144439,0.000000,0.000000,0.403186,0.000000,0.000000
heldout_weak_actuator,random_shooting,3,20,0.050000,0.098000,0.304050,0.055294,0.213239,0.058372,0.243640,0.056322,0.366170,0.138746,0.000000,0.000000,0.404725,0.000000,0.000000
heldout_weak_actuator,random_shooting,4,20,0.000000,0.000000,0.258335,0.041028,0.165807,0.045114,0.190039,0.037549,0.468555,0.106812,0.000000,0.000000,0.429976,0.000000,0.000000
heldout_weak_actuator,random_shooting,5,20,0.050000,0.098000,0.305353,0.048080,0.212445,0.047435,0.246881,0.044093,0.312125,0.112467,0.000000,0.000000,0.417475,0.000000,0.000000
heldout_weak_actuator,random_shooting,6,20,0.100000,0.134896,0.258012,0.053909,0.164332,0.050831,0.185769,0.048627,0.510172,0.126629,0.000000,0.000000,0.408566,0.000000,0.000000
heldout_weak_actuator,random_shooting,7,20,0.150000,0.160559,0.297934,0.066147,0.210718,0.062297,0.227806,0.061585,0.378498,0.149756,0.000000,0.000000,0.450188,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,0,20,0.200000,0.179862,0.206661,0.036438,0.110868,0.033877,0.129900,0.028728,0.655811,0.071492,0.050000,0.098000,0.355897,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,1,20,0.200000,0.179862,0.186430,0.033636,0.099396,0.031750,0.131562,0.029125,0.642011,0.075220,0.000000,0.000000,0.289692,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,2,20,0.000000,0.000000,0.242350,0.043244,0.144554,0.043147,0.167316,0.036371,0.546060,0.087494,0.050000,0.098000,0.391458,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,3,20,0.150000,0.160559,0.239518,0.043339,0.148707,0.044014,0.158128,0.033110,0.581012,0.093244,0.050000,0.098000,0.407276,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,4,20,0.100000,0.134896,0.213936,0.035129,0.121408,0.031132,0.149469,0.033171,0.592207,0.086919,0.000000,0.000000,0.335873,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,5,20,0.050000,0.098000,0.207188,0.035181,0.114279,0.038946,0.148183,0.030168,0.584087,0.076218,0.000000,0.000000,0.357011,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,6,20,0.100000,0.134896,0.195510,0.038339,0.101830,0.038060,0.140680,0.030562,0.621578,0.082331,0.000000,0.000000,0.292557,0.000000,0.000000
heldout_weak_actuator,raw_force_scalar,7,20,0.050000,0.098000,0.199308,0.029234,0.112092,0.032206,0.141766,0.024746,0.602799,0.073215,0.000000,0.000000,0.383429,0.000000,0.000000
heldout_weak_actuator,rc_fev_no_online,0,20,0.600000,0.220285,0.133052,0.020373,0.037259,0.017585,0.068372,0.015015,0.819596,0.037444,0.000000,0.000000,0.371388,0.107559,0.536683
heldout_weak_actuator,rc_fev_no_online,1,20,0.600000,0.220285,0.125447,0.018219,0.038413,0.013398,0.063546,0.012877,0.829546,0.031189,0.000000,0.000000,0.341458,0.106813,0.535587
heldout_weak_actuator,rc_fev_no_online,2,20,0.450000,0.223700,0.143738,0.025220,0.045942,0.024238,0.080746,0.017876,0.775941,0.047111,0.000000,0.000000,0.368710,0.098652,0.526229
heldout_weak_actuator,rc_fev_no_online,3,20,0.750000,0.194706,0.133742,0.020692,0.042931,0.020936,0.059739,0.015098,0.843012,0.037965,0.000000,0.000000,0.330051,0.100915,0.528894
heldout_weak_actuator,rc_fev_no_online,4,20,0.700000,0.206058,0.120646,0.012922,0.028118,0.011469,0.060046,0.011280,0.833097,0.031746,0.000000,0.000000,0.326783,0.101773,0.529984
heldout_weak_actuator,rc_fev_no_online,5,20,0.600000,0.220285,0.131296,0.018277,0.038387,0.016802,0.072659,0.011824,0.794595,0.030106,0.000000,0.000000,0.276644,0.107048,0.536112
heldout_weak_actuator,rc_fev_no_online,6,20,0.700000,0.206058,0.135503,0.019615,0.041824,0.016438,0.069533,0.013542,0.816866,0.030755,0.000000,0.000000,0.263799,0.103543,0.532169
heldout_weak_actuator,rc_fev_no_online,7,20,0.650000,0.214472,0.122056,0.016085,0.034840,0.013677,0.064148,0.011437,0.819844,0.032431,0.000000,0.000000,0.342171,0.104685,0.533291
heldout_weak_actuator,rc_fev_v5,0,20,0.600000,0.220285,0.133052,0.020373,0.037259,0.017585,0.068372,0.015015,0.819596,0.037444,0.000000,0.000000,0.371388,0.111305,0.461899
heldout_weak_actuator,rc_fev_v5,1,20,0.600000,0.220285,0.125447,0.018219,0.038413,0.013398,0.063546,0.012877,0.829546,0.031189,0.000000,0.000000,0.341458,0.109292,0.459360
heldout_weak_actuator,rc_fev_v5,2,20,0.400000,0.220285,0.146027,0.026000,0.048231,0.024997,0.082310,0.018032,0.772124,0.047023,0.000000,0.000000,0.376195,0.102162,0.451268
heldout_weak_actuator,rc_fev_v5,3,20,0.750000,0.194706,0.133742,0.020692,0.042931,0.020936,0.059739,0.015098,0.843012,0.037965,0.000000,0.000000,0.330051,0.104023,0.453444
heldout_weak_actuator,rc_fev_v5,4,20,0.650000,0.214472,0.121231,0.013595,0.028703,0.011995,0.063692,0.010805,0.822436,0.031295,0.000000,0.000000,0.317884,0.105883,0.455748
heldout_weak_actuator,rc_fev_v5,5,20,0.550000,0.223700,0.130098,0.018126,0.037190,0.016830,0.075304,0.012545,0.786465,0.033632,0.000000,0.000000,0.278012,0.111407,0.461934
heldout_weak_actuator,rc_fev_v5,6,20,0.700000,0.206058,0.133662,0.019397,0.039983,0.017158,0.072379,0.014938,0.810035,0.033625,0.000000,0.000000,0.274334,0.106111,0.455997
heldout_weak_actuator,rc_fev_v5,7,20,0.650000,0.214472,0.122056,0.016085,0.034840,0.013677,0.064148,0.011437,0.819844,0.032431,0.000000,0.000000,0.342171,0.108296,0.458233
heldout_weak_actuator,robust_domain_randomized_mpc,0,20,0.550000,0.223700,0.137567,0.021390,0.041774,0.017544,0.072855,0.014279,0.808918,0.034660,0.000000,0.000000,0.363842,0.000000,0.000000
heldout_weak_actuator,robust_domain_randomized_mpc,1,20,0.600000,0.220285,0.129828,0.016364,0.042794,0.013608,0.063763,0.012789,0.828906,0.030946,0.000000,0.000000,0.326700,0.000000,0.000000
heldout_weak_actuator,robust_domain_randomized_mpc,2,20,0.500000,0.224827,0.139817,0.024517,0.042021,0.023657,0.078259,0.018104,0.782059,0.048290,0.000000,0.000000,0.368327,0.000000,0.000000
heldout_weak_actuator,robust_domain_randomized_mpc,3,20,0.750000,0.194706,0.133742,0.020692,0.042931,0.020936,0.059739,0.015098,0.843012,0.037965,0.000000,0.000000,0.330051,0.000000,0.000000
heldout_weak_actuator,robust_domain_randomized_mpc,4,20,0.700000,0.206058,0.121719,0.013467,0.029191,0.011916,0.061471,0.010885,0.829432,0.030519,0.000000,0.000000,0.326043,0.000000,0.000000
heldout_weak_actuator,robust_domain_randomized_mpc,5,20,0.650000,0.214472,0.121524,0.014716,0.028615,0.013673,0.068676,0.011143,0.804050,0.030863,0.000000,0.000000,0.289056,0.000000,0.000000
heldout_weak_actuator,robust_domain_randomized_mpc,6,20,0.700000,0.206058,0.132138,0.017993,0.038459,0.015439,0.070848,0.014264,0.813663,0.032364,0.000000,0.000000,0.274076,0.000000,0.000000
heldout_weak_actuator,robust_domain_randomized_mpc,7,20,0.650000,0.214472,0.122056,0.016085,0.034840,0.013677,0.064148,0.011437,0.819844,0.032431,0.000000,0.000000,0.342171,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,0,20,0.600000,0.220285,0.147754,0.020564,0.051962,0.017998,0.071133,0.015875,0.814943,0.038169,0.000000,0.000000,0.390348,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,1,20,0.750000,0.194706,0.133820,0.011403,0.046786,0.012285,0.063371,0.008696,0.827656,0.023630,0.000000,0.000000,0.324298,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,2,20,0.450000,0.223700,0.147744,0.023093,0.049948,0.020068,0.077203,0.015241,0.789253,0.039307,0.000000,0.000000,0.408269,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,3,20,0.400000,0.220285,0.146750,0.016939,0.055939,0.021881,0.084051,0.011837,0.779830,0.029153,0.000000,0.000000,0.336158,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,4,20,0.450000,0.223700,0.130946,0.016168,0.038418,0.013370,0.076777,0.014168,0.789678,0.036095,0.000000,0.000000,0.320125,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,5,20,0.550000,0.223700,0.139058,0.018162,0.046150,0.018380,0.075129,0.013407,0.788817,0.035870,0.000000,0.000000,0.334424,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,6,20,0.600000,0.220285,0.152307,0.022099,0.058628,0.019940,0.073261,0.015952,0.807202,0.038103,0.000000,0.000000,0.290750,0.000000,0.000000
heldout_weak_actuator,source_action_transfer,7,20,0.550000,0.223700,0.131371,0.017297,0.044155,0.015163,0.073195,0.012409,0.798582,0.031837,0.000000,0.000000,0.374743,0.000000,0.000000
high_friction,cefv_v4,0,20,0.550000,0.223700,0.125680,0.016855,0.039712,0.017300,0.074070,0.014984,0.784463,0.049756,0.000000,0.000000,1.002811,0.017765,0.000000
high_friction,cefv_v4,1,20,0.700000,0.206058,0.148737,0.017990,0.064399,0.017074,0.066648,0.012961,0.818196,0.035163,0.000000,0.000000,0.898348,0.010710,0.000000
high_friction,cefv_v4,2,20,0.300000,0.206058,0.143960,0.021085,0.057406,0.021649,0.094552,0.015989,0.742102,0.046968,0.000000,0.000000,0.794416,0.011244,0.000000
high_friction,cefv_v4,3,20,0.450000,0.223700,0.169677,0.021729,0.074981,0.023564,0.089032,0.021538,0.766171,0.061652,0.000000,0.000000,0.891684,0.015316,0.000000
high_friction,cefv_v4,4,20,0.600000,0.220285,0.141689,0.017761,0.052838,0.015300,0.074689,0.018031,0.788581,0.050321,0.000000,0.000000,0.903565,0.016352,0.000000
high_friction,cefv_v4,5,20,0.650000,0.214472,0.147363,0.023238,0.061956,0.022598,0.071999,0.016055,0.805741,0.042535,0.000000,0.000000,1.105479,0.018301,0.000000
high_friction,cefv_v4,6,20,0.400000,0.220285,0.142873,0.033944,0.047645,0.032765,0.081815,0.022503,0.766591,0.073270,0.050000,0.098000,0.690289,0.017649,0.000000
high_friction,cefv_v4,7,20,0.550000,0.223700,0.155623,0.020429,0.061729,0.023593,0.071822,0.016603,0.811725,0.044962,0.000000,0.000000,0.977350,0.012717,0.000000
high_friction,continuous_force_regression,0,20,0.550000,0.223700,0.136775,0.025431,0.050806,0.021745,0.076943,0.016114,0.782216,0.044443,0.000000,0.000000,1.043127,0.000000,0.000000
high_friction,continuous_force_regression,1,20,0.450000,0.223700,0.124977,0.019153,0.040638,0.019323,0.078013,0.015519,0.793109,0.034868,0.000000,0.000000,0.830566,0.000000,0.000000
high_friction,continuous_force_regression,2,20,0.450000,0.223700,0.139808,0.020606,0.053254,0.021865,0.079422,0.014044,0.788855,0.033912,0.000000,0.000000,0.853130,0.000000,0.000000
high_friction,continuous_force_regression,3,20,0.400000,0.220285,0.145883,0.024546,0.051187,0.022808,0.090672,0.016858,0.760525,0.044543,0.000000,0.000000,0.894641,0.000000,0.000000
high_friction,continuous_force_regression,4,20,0.500000,0.224827,0.152855,0.020953,0.064003,0.022762,0.078424,0.012632,0.775195,0.038658,0.000000,0.000000,0.779237,0.000000,0.000000
high_friction,continuous_force_regression,5,20,0.400000,0.220285,0.142616,0.022066,0.057209,0.021583,0.084377,0.012173,0.773172,0.033006,0.000000,0.000000,0.856830,0.000000,0.000000
high_friction,continuous_force_regression,6,20,0.450000,0.223700,0.142141,0.025978,0.046914,0.020999,0.078818,0.017096,0.773714,0.050247,0.000000,0.000000,0.805793,0.000000,0.000000
high_friction,continuous_force_regression,7,20,0.400000,0.220285,0.161307,0.030417,0.067412,0.033222,0.098863,0.021013,0.744793,0.053243,0.000000,0.000000,0.856804,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,0,20,0.600000,0.220285,0.119586,0.018496,0.033618,0.016108,0.061652,0.012163,0.823139,0.036883,0.000000,0.000000,1.144323,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,1,20,0.750000,0.194706,0.116163,0.016825,0.031824,0.016282,0.063722,0.014134,0.827194,0.034690,0.000000,0.000000,0.820897,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,2,20,0.500000,0.224827,0.123034,0.016012,0.036480,0.018368,0.071125,0.013857,0.806157,0.037941,0.000000,0.000000,0.883167,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,3,20,0.700000,0.206058,0.130688,0.015380,0.035992,0.013294,0.062223,0.010828,0.835393,0.028874,0.000000,0.000000,0.916414,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,4,20,0.750000,0.194706,0.138846,0.019345,0.049994,0.017618,0.065274,0.014532,0.812921,0.039811,0.000000,0.000000,0.959607,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,5,20,0.650000,0.214472,0.130012,0.015588,0.044605,0.016915,0.068717,0.010620,0.817617,0.022098,0.000000,0.000000,0.834511,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,6,20,0.750000,0.194706,0.126045,0.014925,0.030818,0.013457,0.052205,0.014696,0.850473,0.046395,0.000000,0.000000,0.831682,0.000000,0.000000
high_friction,cvar_domain_randomized_mpc,7,20,0.650000,0.214472,0.132956,0.013051,0.039061,0.016404,0.061230,0.012365,0.841130,0.032850,0.000000,0.000000,0.887743,0.000000,0.000000
high_friction,geometry_mpc,0,20,0.000000,0.000000,0.244063,0.035354,0.158094,0.036242,0.185758,0.025388,0.476853,0.052480,0.000000,0.000000,1.596115,0.000000,0.000000
high_friction,geometry_mpc,1,20,0.000000,0.000000,0.260150,0.034820,0.175811,0.032348,0.202913,0.034361,0.458522,0.077138,0.000000,0.000000,1.139747,0.000000,0.000000
high_friction,geometry_mpc,2,20,0.000000,0.000000,0.271095,0.019355,0.184540,0.018938,0.204097,0.016600,0.449526,0.038620,0.000000,0.000000,1.146009,0.000000,0.000000
high_friction,geometry_mpc,3,20,0.000000,0.000000,0.259563,0.031028,0.164867,0.027840,0.193368,0.023882,0.491586,0.058050,0.000000,0.000000,1.315622,0.000000,0.000000
high_friction,geometry_mpc,4,20,0.000000,0.000000,0.277809,0.033858,0.188957,0.029213,0.218878,0.025095,0.378621,0.063733,0.000000,0.000000,1.261847,0.000000,0.000000
high_friction,geometry_mpc,5,20,0.000000,0.000000,0.279047,0.044976,0.193640,0.041368,0.216032,0.037014,0.425849,0.079377,0.000000,0.000000,1.393316,0.000000,0.000000
high_friction,geometry_mpc,6,20,0.000000,0.000000,0.268368,0.024626,0.173141,0.023176,0.203180,0.026907,0.426400,0.073944,0.000000,0.000000,1.197766,0.000000,0.000000
high_friction,geometry_mpc,7,20,0.000000,0.000000,0.235161,0.019813,0.141267,0.022553,0.181462,0.011394,0.529216,0.033728,0.000000,0.000000,1.390490,0.000000,0.000000
high_friction,oracle_embodiment_mpc,0,20,0.900000,0.134896,0.085968,0.009563,0.000000,0.000000,0.042212,0.010345,0.878153,0.031857,0.000000,0.000000,1.320452,0.000000,0.000000
high_friction,oracle_embodiment_mpc,1,20,0.800000,0.179862,0.084339,0.012464,0.000000,0.000000,0.052099,0.011261,0.857375,0.030612,0.000000,0.000000,0.956878,0.000000,0.000000
high_friction,oracle_embodiment_mpc,2,20,0.800000,0.179862,0.086554,0.010086,0.000000,0.000000,0.051578,0.010897,0.859516,0.031111,0.000000,0.000000,0.988109,0.000000,0.000000
high_friction,oracle_embodiment_mpc,3,20,0.800000,0.179862,0.094696,0.014143,0.000000,0.000000,0.053241,0.012821,0.855256,0.037506,0.000000,0.000000,1.074293,0.000000,0.000000
high_friction,oracle_embodiment_mpc,4,20,0.850000,0.160559,0.088851,0.011232,0.000000,0.000000,0.053740,0.011317,0.847918,0.031144,0.000000,0.000000,1.039718,0.000000,0.000000
high_friction,oracle_embodiment_mpc,5,20,0.800000,0.179862,0.085407,0.011166,0.000000,0.000000,0.053845,0.010049,0.853896,0.026360,0.000000,0.000000,1.101784,0.000000,0.000000
high_friction,oracle_embodiment_mpc,6,20,0.850000,0.160559,0.095227,0.011338,0.000000,0.000000,0.051852,0.010640,0.849504,0.037310,0.000000,0.000000,0.937586,0.000000,0.000000
high_friction,oracle_embodiment_mpc,7,20,0.800000,0.179862,0.093894,0.011648,0.000000,0.000000,0.053750,0.010725,0.858264,0.030987,0.000000,0.000000,1.128468,0.000000,0.000000
high_friction,random_shooting,0,20,0.050000,0.098000,0.328342,0.064129,0.242374,0.065942,0.255756,0.050967,0.266408,0.148570,0.050000,0.098000,1.439456,0.000000,0.000000
high_friction,random_shooting,1,20,0.050000,0.098000,0.318825,0.067875,0.234486,0.063493,0.263737,0.069632,0.298883,0.177681,0.000000,0.000000,1.126700,0.000000,0.000000
high_friction,random_shooting,2,20,0.050000,0.098000,0.353156,0.089173,0.266602,0.089569,0.273055,0.072788,0.265075,0.188111,0.050000,0.098000,1.294279,0.000000,0.000000
high_friction,random_shooting,3,20,0.100000,0.134896,0.325884,0.064801,0.231188,0.066365,0.253602,0.066248,0.324985,0.181211,0.000000,0.000000,1.066786,0.000000,0.000000
high_friction,random_shooting,4,20,0.150000,0.160559,0.308833,0.061228,0.219982,0.058367,0.252321,0.061636,0.301283,0.153074,0.000000,0.000000,1.041659,0.000000,0.000000
high_friction,random_shooting,5,20,0.050000,0.098000,0.345346,0.074583,0.259940,0.074340,0.285277,0.055942,0.220677,0.144657,0.050000,0.098000,1.122859,0.000000,0.000000
high_friction,random_shooting,6,20,0.050000,0.098000,0.319783,0.050482,0.224555,0.051055,0.263647,0.050493,0.248217,0.157752,0.000000,0.000000,1.003976,0.000000,0.000000
high_friction,random_shooting,7,20,0.050000,0.098000,0.349442,0.060112,0.255548,0.058424,0.277357,0.053986,0.285719,0.136595,0.000000,0.000000,1.078962,0.000000,0.000000
high_friction,raw_force_scalar,0,20,0.100000,0.134896,0.241552,0.035376,0.155584,0.038895,0.173620,0.035344,0.512293,0.088134,0.000000,0.000000,1.045692,0.000000,0.000000
high_friction,raw_force_scalar,1,20,0.100000,0.134896,0.228268,0.046010,0.143930,0.042303,0.168049,0.042790,0.550310,0.106848,0.000000,0.000000,0.740644,0.000000,0.000000
high_friction,raw_force_scalar,2,20,0.150000,0.160559,0.199424,0.032709,0.112870,0.035917,0.129497,0.025738,0.645509,0.074929,0.000000,0.000000,0.827162,0.000000,0.000000
high_friction,raw_force_scalar,3,20,0.150000,0.160559,0.232608,0.049712,0.137912,0.046829,0.160024,0.043246,0.576840,0.107340,0.000000,0.000000,0.794720,0.000000,0.000000
high_friction,raw_force_scalar,4,20,0.100000,0.134896,0.250754,0.045955,0.161903,0.047146,0.173104,0.043073,0.509699,0.116808,0.000000,0.000000,0.748708,0.000000,0.000000
high_friction,raw_force_scalar,5,20,0.050000,0.098000,0.200820,0.035188,0.115414,0.030724,0.134642,0.026787,0.637879,0.062777,0.000000,0.000000,0.813671,0.000000,0.000000
high_friction,raw_force_scalar,6,20,0.050000,0.098000,0.213455,0.033688,0.118228,0.036764,0.150051,0.028227,0.573686,0.077822,0.000000,0.000000,0.729645,0.000000,0.000000
high_friction,raw_force_scalar,7,20,0.100000,0.134896,0.241204,0.043783,0.147310,0.040556,0.170181,0.038272,0.557497,0.103989,0.000000,0.000000,0.770484,0.000000,0.000000
high_friction,rc_fev_no_online,0,20,0.600000,0.220285,0.119277,0.018599,0.033308,0.016205,0.059886,0.012757,0.829292,0.038022,0.000000,0.000000,1.141578,0.103672,0.531960
high_friction,rc_fev_no_online,1,20,0.700000,0.206058,0.123807,0.019255,0.039469,0.019427,0.065075,0.014447,0.823254,0.036096,0.000000,0.000000,0.792106,0.098417,0.525878
high_friction,rc_fev_no_online,2,20,0.500000,0.224827,0.124624,0.016380,0.038070,0.018706,0.069130,0.014947,0.813797,0.040447,0.000000,0.000000,0.893042,0.103669,0.532250
high_friction,rc_fev_no_online,3,20,0.700000,0.206058,0.126728,0.014498,0.032032,0.012903,0.064016,0.011857,0.830824,0.031240,0.000000,0.000000,0.880507,0.102273,0.530676
high_friction,rc_fev_no_online,4,20,0.750000,0.194706,0.135323,0.019136,0.046472,0.018893,0.068049,0.015749,0.805733,0.042348,0.000000,0.000000,0.920899,0.105958,0.534662
high_friction,rc_fev_no_online,5,20,0.650000,0.214472,0.130012,0.015588,0.044605,0.016915,0.068717,0.010620,0.817617,0.022098,0.000000,0.000000,0.834511,0.100739,0.528549
high_friction,rc_fev_no_online,6,20,0.650000,0.214472,0.133387,0.018776,0.038159,0.016519,0.058710,0.016408,0.835036,0.046499,0.000000,0.000000,0.831712,0.103424,0.531776
high_friction,rc_fev_no_online,7,20,0.700000,0.206058,0.132530,0.013457,0.038636,0.016775,0.060431,0.012900,0.844866,0.031817,0.000000,0.000000,0.868813,0.101215,0.529350
high_friction,rc_fev_v5,0,20,0.600000,0.220285,0.119745,0.018633,0.033776,0.016270,0.058956,0.012719,0.831692,0.038144,0.000000,0.000000,1.132558,0.105342,0.454772
high_friction,rc_fev_v5,1,20,0.700000,0.206058,0.120665,0.018494,0.036327,0.018887,0.064805,0.014322,0.824100,0.035479,0.000000,0.000000,0.820047,0.101536,0.450448
high_friction,rc_fev_v5,2,20,0.500000,0.224827,0.124624,0.016380,0.038070,0.018706,0.069130,0.014947,0.813797,0.040447,0.000000,0.000000,0.893042,0.108094,0.458250
high_friction,rc_fev_v5,3,20,0.700000,0.206058,0.126728,0.014498,0.032032,0.012903,0.064016,0.011857,0.830824,0.031240,0.000000,0.000000,0.880507,0.105819,0.455656
high_friction,rc_fev_v5,4,20,0.750000,0.194706,0.136655,0.018421,0.047803,0.018404,0.066443,0.016175,0.811345,0.043137,0.000000,0.000000,0.862100,0.105430,0.455011
high_friction,rc_fev_v5,5,20,0.650000,0.214472,0.130012,0.015588,0.044605,0.016915,0.068717,0.010620,0.817617,0.022098,0.000000,0.000000,0.834511,0.103340,0.452465
high_friction,rc_fev_v5,6,20,0.650000,0.214472,0.133387,0.018776,0.038159,0.016519,0.058710,0.016408,0.835036,0.046499,0.000000,0.000000,0.831712,0.107618,0.457573
high_friction,rc_fev_v5,7,20,0.750000,0.194706,0.132061,0.013357,0.038167,0.016913,0.056875,0.012184,0.854515,0.029078,0.000000,0.000000,0.869899,0.104675,0.454234
high_friction,robust_domain_randomized_mpc,0,20,0.550000,0.223700,0.119625,0.018241,0.033656,0.013653,0.061308,0.013799,0.825424,0.040279,0.000000,0.000000,1.104083,0.000000,0.000000
high_friction,robust_domain_randomized_mpc,1,20,0.700000,0.206058,0.123807,0.019255,0.039469,0.019427,0.065075,0.014447,0.823254,0.036096,0.000000,0.000000,0.792106,0.000000,0.000000
high_friction,robust_domain_randomized_mpc,2,20,0.500000,0.224827,0.124624,0.016380,0.038070,0.018706,0.069130,0.014947,0.813797,0.040447,0.000000,0.000000,0.893042,0.000000,0.000000
high_friction,robust_domain_randomized_mpc,3,20,0.700000,0.206058,0.129755,0.017753,0.035059,0.017250,0.065863,0.013121,0.826483,0.033426,0.000000,0.000000,0.874649,0.000000,0.000000
high_friction,robust_domain_randomized_mpc,4,20,0.700000,0.206058,0.138844,0.020215,0.049992,0.019473,0.071044,0.015563,0.798229,0.041035,0.000000,0.000000,0.930399,0.000000,0.000000
high_friction,robust_domain_randomized_mpc,5,20,0.600000,0.220285,0.128234,0.015272,0.042827,0.016647,0.069597,0.010770,0.815060,0.023070,0.000000,0.000000,0.796695,0.000000,0.000000
high_friction,robust_domain_randomized_mpc,6,20,0.600000,0.220285,0.133240,0.018789,0.038012,0.016559,0.062218,0.016537,0.825580,0.046555,0.000000,0.000000,0.804171,0.000000,0.000000
high_friction,robust_domain_randomized_mpc,7,20,0.650000,0.214472,0.133234,0.015319,0.039339,0.018687,0.065866,0.015490,0.832356,0.036580,0.000000,0.000000,0.887755,0.000000,0.000000
high_friction,source_action_transfer,0,20,0.600000,0.220285,0.145637,0.021908,0.059668,0.023037,0.065085,0.016013,0.820537,0.041051,0.000000,0.000000,1.110278,0.000000,0.000000
high_friction,source_action_transfer,1,20,0.600000,0.220285,0.136760,0.015518,0.052422,0.016807,0.068454,0.013039,0.815259,0.031831,0.000000,0.000000,0.857004,0.000000,0.000000
high_friction,source_action_transfer,2,20,0.600000,0.220285,0.136770,0.015935,0.050216,0.019280,0.071174,0.011503,0.808837,0.032334,0.000000,0.000000,0.881833,0.000000,0.000000
high_friction,source_action_transfer,3,20,0.450000,0.223700,0.150136,0.025409,0.055441,0.027331,0.079871,0.018918,0.792864,0.044471,0.000000,0.000000,0.918346,0.000000,0.000000
high_friction,source_action_transfer,4,20,0.800000,0.179862,0.134936,0.018075,0.046085,0.017369,0.055676,0.013532,0.844195,0.034144,0.000000,0.000000,0.841848,0.000000,0.000000
high_friction,source_action_transfer,5,20,0.450000,0.223700,0.150345,0.029974,0.064938,0.029582,0.090533,0.021185,0.765805,0.044186,0.000000,0.000000,0.854744,0.000000,0.000000
high_friction,source_action_transfer,6,20,0.550000,0.223700,0.145267,0.014046,0.050039,0.016835,0.068668,0.013246,0.809661,0.033645,0.000000,0.000000,0.794390,0.000000,0.000000
high_friction,source_action_transfer,7,20,0.550000,0.223700,0.153394,0.023068,0.059499,0.025151,0.070815,0.018388,0.820627,0.043044,0.000000,0.000000,0.935222,0.000000,0.000000
low_friction,cefv_v4,0,20,0.400000,0.220285,0.170836,0.021477,0.057163,0.022419,0.085270,0.024171,0.747691,0.067473,0.000000,0.000000,0.190709,0.014127,0.000000
low_friction,cefv_v4,1,20,0.300000,0.206058,0.151543,0.022219,0.040472,0.021177,0.094797,0.020805,0.737621,0.058260,0.000000,0.000000,0.163374,0.015153,0.000000
low_friction,cefv_v4,2,20,0.750000,0.194706,0.136042,0.014761,0.023493,0.014023,0.053315,0.017628,0.847130,0.057800,0.000000,0.000000,0.193941,0.016481,0.000000
low_friction,cefv_v4,3,20,0.300000,0.206058,0.157352,0.016836,0.045927,0.014975,0.089043,0.016835,0.743055,0.055642,0.000000,0.000000,0.175389,0.018862,0.000000
low_friction,cefv_v4,4,20,0.450000,0.223700,0.172496,0.029660,0.045427,0.028536,0.089507,0.022361,0.764117,0.059890,0.050000,0.098000,0.262623,0.013259,0.000000
low_friction,cefv_v4,5,20,0.250000,0.194706,0.154726,0.025297,0.043837,0.023388,0.097484,0.018898,0.711277,0.056766,0.050000,0.098000,0.192847,0.011707,0.000000
low_friction,cefv_v4,6,20,0.600000,0.220285,0.141535,0.021142,0.033695,0.015391,0.060682,0.018577,0.822050,0.052006,0.000000,0.000000,0.245035,0.009634,0.000000
low_friction,cefv_v4,7,20,0.450000,0.223700,0.152267,0.020769,0.035929,0.016943,0.088043,0.024289,0.739410,0.076598,0.000000,0.000000,0.195346,0.012875,0.000000
low_friction,continuous_force_regression,0,20,0.100000,0.134896,0.168190,0.023775,0.054518,0.022388,0.115114,0.016872,0.663116,0.037251,0.000000,0.000000,0.195774,0.000000,0.000000
low_friction,continuous_force_regression,1,20,0.200000,0.179862,0.163411,0.021553,0.052340,0.020928,0.107891,0.020300,0.699275,0.049419,0.000000,0.000000,0.154150,0.000000,0.000000
